i,j,kappa_forman
1397,1505,-2172.607867927348
1397,1573,-12844.47161971227
1397,1700,-3980.5327790252168
1397,1735,-4387.121707496762
1397,1793,-5439.760728429359
1397,1807,-10815.590817981198
1397,1812,-2102.0563861433475
1397,1943,-5508.873683414219
1397,2012,-9968.233325072433
1397,2017,-6301.985907066579
1398,1543,-756.1116854172311
1398,1729,-996.8512167531737
1398,1795,-289.04799412416065
1398,1882,-225.3128850964407
1398,1939,-669.2161538768205
1398,1954,-419.15701880282785
1399,1495,-6780.066398685904
1399,1615,-3213.7402123984557
1399,1673,-3670.8391902403314
1399,1681,-3833.617813059645
1399,1734,-2328.920434352148
1399,1778,-1219.5459020093476
1399,1780,-3370.529642893058
1399,1821,-1566.8362725359702
1399,1885,-3959.5626011414492
1399,1906,-2917.926784012535
1399,1959,-2971.1578259674884
1399,1962,-2259.146558329141
1400,1401,-5118.650420618996
1400,1465,-4169.344117145988
1400,1488,-3287.431029903698
1400,1505,-7170.894923250427
1400,1713,-7545.062120128542
1400,1759,-5415.554942965381
1400,1920,-3515.385925314738
1400,1985,-8450.072205950353
1401,1453,-9900.515961349647
1401,1558,-6846.880100941184
1401,1590,-14182.109523388655
1401,1632,-13632.998512555681
1401,1651,-7320.882622270537
1401,1690,-12491.860323664147
1401,1759,-9422.69421865856
1401,1839,-7020.097601929026
1401,1920,-2401.1477613762236
1401,1985,-4029.5928414622613
1401,2003,-5370.609575395024
1402,1507,-343.80865177248756
1402,1725,-370.3768558019827
1402,1787,-247.18264689113337
1403,1533,-398.38003005800635
1403,1564,-442.68482088657277
1403,1692,-1093.3349229909422
1403,1710,-456.46596456329337
1404,1542,-3743.575831773167
1404,1691,-3693.4901060140432
1404,1700,-3326.566654372108
1405,1809,-411.9431597782099
1405,1822,-236.77005144220863
1405,2024,-644.3655540723726
1406,1624,-103.48863234109294
1406,1695,-84.81696195017301
1407,1448,-1979.8537780085237
1407,1578,-1984.6219347600259
1407,1738,-1030.162514299903
1407,1757,-830.2920343038844
1407,1905,-1128.3966255841356
1407,1971,-482.1270036551941
1407,1994,-481.19869650419423
1408,1424,-10882.5706966987
1408,1488,-6433.800983193815
1408,1501,-3868.829871836186
1408,1554,-4280.933250598546
1408,1612,-9703.702470300786
1408,1693,-4405.967987677296
1408,1713,-11503.522049227151
1408,1741,-6469.745661789677
1408,1759,-5495.402456115731
1408,1818,-4226.448096431517
1408,1823,-3333.174482022568
1408,1898,-8958.777717979954
1408,1985,-10651.404909831686
1408,2005,-15627.537489445105
1410,1543,-1318.2459980771566
1410,1687,-845.4992453789192
1410,1729,-689.327356948428
1410,1795,-955.2556380097842
1410,1815,-525.4876124758551
1410,1939,-1250.6531813348224
1410,2044,-2887.667194612122
1411,1544,-5517.443644095047
1411,1777,-1755.6186315087405
1411,1779,-4077.8884773086493
1411,1802,-4747.440578428247
1411,1862,-1846.1759039086087
1411,1880,-2636.00735540438
1411,1888,-10900.237140941115
1411,1895,-2363.598210503493
1411,1936,-4871.611766203262
1411,1941,-2962.110546175314
1411,1944,-2791.931930564288
1411,1984,-7240.24890141732
1411,2018,-1676.9505792163434
1412,1427,-6394.833068909319
1412,1429,-5316.301628016664
1412,1620,-3331.317677930696
1412,1653,-4164.30535150254
1412,1708,-3963.0596841264846
1412,1711,-2827.34839278663
1412,1800,-1690.565828303762
1412,1806,-12926.987966726861
1412,1813,-4879.280198589188
1412,1904,-3237.3487230159294
1412,1979,-3455.437848684431
1413,1430,-48.589007705180634
1414,1500,-3555.9036273052034
1414,1629,-2252.789612467694
1414,1733,-5073.482733625661
1414,1768,-4670.627225720932
1414,1881,-816.6361081976253
1416,1473,-121.86734463130529
1417,1463,-879.0681274166406
1417,1831,-59.80267069688422
1417,2046,-103.5829319008221
1419,1454,-3264.9200243625437
1419,1468,-5575.606178377894
1419,1474,-7991.249314015803
1419,1523,-2842.9710054461443
1419,1541,-2093.7899148477677
1419,1635,-5866.722587071414
1419,1667,-4964.596143360427
1419,1684,-10780.796755372065
1419,1754,-3202.6448914374287
1419,1868,-3917.9532152937554
1419,1887,-8168.278697745468
1420,1437,-11517.716965767942
1420,1617,-7458.021669225638
1420,1678,-4151.689856426523
1420,1715,-2566.9205681781204
1420,1727,-2858.80971120289
1420,1740,-1959.2836801680928
1420,1797,-11039.955712102552
1420,1806,-10051.438664854833
1420,1875,-5252.319461890966
1420,1947,-3636.6608829802026
1420,1988,-2618.1408267905967
1420,2010,-4685.773243571779
1420,2031,-4909.544168363721
1421,1465,-6135.854023719039
1421,1488,-5395.2165540228225
1421,1514,-1444.4452485992988
1421,1666,-4115.228727042155
1421,1713,-3224.879504939844
1421,1773,-2209.637298280894
1421,1792,-1213.8080312956488
1421,1898,-6307.756360999624
1421,1910,-2714.0115245407746
1421,1991,-6355.527673008379
1422,1521,-2745.02418670852
1422,1572,-3372.2732411565235
1422,1582,-3808.9873010915635
1422,1606,-3045.0917406105273
1422,1650,-4389.5833345965275
1422,1688,-1778.145468680242
1422,1827,-4801.126811652529
1422,1957,-5539.8482037946615
1423,1425,-9399.30641888359
1423,1427,-4785.330564594687
1423,1580,-3571.5724083344885
1423,1693,-3589.8289741492845
1423,1711,-5568.350264220916
1423,1823,-4135.226784285181
1423,1922,-2368.2649737353595
1423,2004,-2078.823322898551
1423,2034,-2732.893052912042
1424,1501,-6221.649326960856
1424,1554,-11070.398465991982
1424,1573,-8436.741117659985
1424,1604,-12169.54487013079
1424,1625,-6313.090353345535
1424,1626,-12086.34045669251
1424,1807,-5672.921950274383
1424,1818,-4170.386078713252
1424,1942,-13546.572107040176
1424,2005,-15027.76663141561
1424,2008,-9779.418737647786
1424,2012,-5244.5644342058795
1424,2017,-12387.28621090815
1425,1498,-6558.500353880777
1425,1550,-9081.207557381247
1425,1580,-5095.200392310792
1425,1599,-11135.011513589388
1425,1635,-5392.247169978958
1425,1693,-10024.82237686481
1425,1730,-3822.5545468555474
1425,1796,-6094.393560934931
1425,1870,-5942.520279831241
1425,1901,-3974.917697329073
1425,2034,-7495.073202866802
1426,1449,-3755.1539651800317
1426,1509,-2965.4729892015494
1426,1556,-1338.2731365981506
1426,1613,-4750.498535450701
1426,1683,-2222.515507526925
1426,1733,-5170.440290931271
1426,1799,-2370.494727054693
1426,1816,-2571.5562365705396
1426,1950,-1284.0096078101546
1426,1960,-11075.398276953536
1427,1429,-2412.841067989948
1427,1580,-8215.114605702263
1427,1614,-3145.0732304616945
1427,1711,-1657.9097559047466
1427,1813,-1327.3187446253191
1427,1894,-1535.027856846174
1427,1922,-4655.394737136783
1427,2004,-7209.274266321483
1427,2034,-3890.3574963514784
1428,1707,-249.8018788394591
1428,1847,-1078.3656166621113
1429,1614,-1550.7824734641433
1429,1711,-2273.9626471042397
1429,1813,-1502.0569271243103
1429,1894,-1187.8045160712686
1429,2043,-1383.7256210712324
1430,1571,-70.14348079077112
1430,1698,-100.43788606026733
1430,1931,-76.64902453772751
1431,1437,-14684.662771041845
1431,1472,-13933.849046562102
1431,1539,-11556.770257162883
1431,1549,-16758.811871269634
1431,1613,-14698.948567187696
1431,1617,-17925.940830607917
1431,1647,-15789.608654679902
1431,1649,-6834.331919562588
1431,1665,-7095.189018093951
1431,1705,-8192.316024529211
1431,1716,-12399.280064436494
1431,1749,-21467.5306062531
1431,1776,-8370.416469866306
1431,1781,-12491.061054315283
1431,1782,-12941.397285393998
1431,1797,-17589.27279002804
1431,1854,-7606.347300951513
1431,1968,-18122.06219668627
1431,1974,-12561.654253897505
1431,1988,-15502.735601198265
1431,2006,-12249.796999844399
1431,2010,-13790.695544802398
1431,2011,-8961.811824596281
1431,2031,-14094.36444113598
1432,1502,-13149.017996133238
1432,1523,-12894.729732372636
1432,1563,-13689.920673635188
1432,1576,-15403.571590785157
1432,1607,-11703.204478002557
1432,1610,-6025.438121102583
1432,1654,-9305.564600286405
1432,1684,-6686.342154406432
1432,1704,-3698.150255007134
1432,1714,-13374.465882744367
1432,1772,-15906.768121659577
1432,1780,-7055.699931665942
1432,1967,-3192.7926085095114
1432,2013,-6225.767834843912
1432,2025,-9340.35485345001
1432,2041,-8532.062406804407
1433,1445,-2289.7417195065345
1433,1601,-956.5642404182228
1433,1609,-1961.7308534647632
1433,1866,-2133.8114289425885
1433,1936,-930.6254340987396
1433,2040,-1633.9014467969002
1435,1589,-575.2570124147254
1435,1694,-1525.8656811986702
1435,1743,-1428.8439922365849
1435,1817,-4266.860895676721
1435,1903,-3649.614749248579
1435,1950,-2651.6171967873015
1435,1964,-2640.9572498810426
1435,1976,-940.0226032430763
1436,1443,-2973.7677138445474
1436,1461,-2500.953802089985
1436,1483,-6078.292688010353
1436,1619,-1801.604017757737
1436,1699,-1983.7124335806645
1436,1783,-3937.2506007978022
1436,1855,-5118.847796408995
1436,1895,-3076.045768095102
1436,1897,-3829.80145979602
1436,1921,-2410.300725640495
1436,1941,-3692.560154424704
1436,1984,-5777.65446574634
1436,1999,-4657.484407485775
1436,2018,-5517.0189097941675
1436,2045,-4992.419571055398
1437,1509,-13522.554215280063
1437,1562,-17448.276426377455
1437,1569,-21435.300322334544
1437,1613,-6824.805410034205
1437,1617,-12583.154508925467
1437,1649,-19524.89660915393
1437,1678,-4467.999263328253
1437,1716,-11581.768634820059
1437,1740,-5876.054118143228
1437,1797,-9987.817726232439
1437,1806,-15476.460168703203
1437,1829,-7203.296787918798
1437,1838,-14127.059511547444
1437,1854,-20042.198250409456
1437,1988,-4900.628521651325
1437,2010,-4323.498243847719
1437,2029,-19765.235241609695
1437,2031,-8000.716279666578
1438,1463,-1681.6571558396186
1438,1518,-1398.421043687136
1438,1832,-707.450825601456
1438,1959,-2806.4311304436196
1439,1616,-3069.540623842655
1439,1640,-2428.626436569773
1439,1908,-1187.8254240046338
1441,1449,-6461.00544401308
1441,1509,-4181.195775897271
1441,1563,-10942.334742283874
1441,1569,-7968.253724079919
1441,1596,-16165.552336151333
1441,1678,-6858.033587799529
1441,1679,-18179.448271144392
1441,1740,-8863.809726042062
1441,1772,-13937.519960648131
1441,1816,-5176.102666159034
1441,1817,-10032.411321239992
1441,1829,-5973.583020089941
1441,1838,-2794.027087745696
1441,1903,-9942.35155134124
1441,1960,-16436.361879296783
1441,1964,-7836.317757893277
1441,2041,-7450.611849669719
1442,1493,-1282.0983465040251
1442,1494,-769.4864011811596
1442,1560,-786.0954490114248
1442,1661,-894.921925741181
1442,1726,-1972.3871795722125
1442,1776,-3504.807250106258
1442,2001,-580.3507082913748
1443,1461,-1790.5412553081376
1443,1504,-8476.290169304171
1443,1603,-2953.3116342430885
1443,1648,-5772.719556514139
1443,1699,-2340.712680721297
1443,1848,-2788.7839122739165
1443,1862,-5505.53580093429
1443,1895,-4049.782107359627
1443,1941,-2545.064913943
1443,2018,-3777.0944869960626
1443,2045,-4902.407222488867
1445,1481,-574.0829546394988
1445,1577,-1119.1899512317343
1445,1609,-918.748793312387
1445,1794,-2147.3616000143597
1445,1866,-431.0422762353439
1445,2023,-1267.0507673126342
1445,2040,-2241.472158956582
1446,1492,-14.264714303020593
1446,2046,-38.106314363179166
1447,1456,-6621.851046871238
1447,1474,-11474.509634420627
1447,1502,-6109.256983843701
1447,1562,-10465.309774854155
1447,1569,-10875.122963893806
1447,1576,-11476.921378519104
1447,1580,-6550.976835925019
1447,1684,-6007.329135766021
1447,1856,-2338.8914568916266
1447,1868,-5953.366055170586
1447,1884,-3699.6828769157996
1447,1942,-5514.413002719715
1447,2013,-2962.9897833757095
1448,1565,-567.3821776828383
1448,1586,-951.3284842720714
1448,1687,-2089.551984636289
1448,1738,-1930.0573227738948
1448,2032,-1974.8290902341992
1449,1500,-6446.24716199922
1449,1509,-5882.271245504239
1449,1563,-5379.292181386469
1449,1629,-7699.205700177585
1449,1683,-2470.9032245109024
1449,1714,-9515.162265101737
1449,1772,-5865.825724127523
1449,1816,-3121.4873422005826
1449,1817,-5166.340980930399
1449,1881,-5711.004767880009
1449,1903,-2997.4545689307424
1449,1950,-2599.384755672206
1449,1960,-4340.072130581624
1449,1964,-8336.467333662436
1449,2041,-7302.818637964776
1450,1851,2.716679119212806
1451,1852,-318.893180653866
1451,1908,-1315.6511362519857
1452,1525,-713.8104458955953
1452,1547,-381.0904309872089
1452,1585,-90.57795196204816
1452,1663,-160.641259296133
1453,1472,-7478.628760282249
1453,1539,-6641.5938131096045
1453,1549,-14073.876862350657
1453,1590,-9345.381857017594
1453,1632,-5792.475338287251
1453,1647,-9804.096582322856
1453,1649,-17032.085521911413
1453,1651,-13314.702827899268
1453,1690,-10053.787039875639
1453,1749,-9065.982784373413
1453,1786,-12431.03742682295
1453,1805,-6548.6439419581975
1453,1854,-7358.579669608745
1453,1968,-6183.6146354691355
1453,1974,-16169.693890259088
1453,1985,-15622.391705632603
1453,2005,-10990.427869813684
1453,2011,-7582.178625236331
1454,1523,-8764.772229476559
1454,1541,-5417.434408835909
1454,1550,-4476.971470470234
1454,1616,-1564.7488038466329
1454,1856,-3315.4507148418047
1454,1868,-1136.4967630817714
1454,1884,-3171.7134493298886
1456,1562,-9108.18706124512
1456,1569,-8268.39573316111
1456,1620,-5961.571957731741
1456,1806,-7389.844783659699
1456,1827,-6228.856570879581
1456,1838,-6156.605327616958
1456,1875,-4376.227001041849
1456,1957,-5665.7146854356015
1457,1767,-983.0404846111472
1457,1841,-99.86860082231661
1459,1602,-1608.1520278594007
1459,1662,-464.8988608069874
1459,1980,-217.1674684280613
1459,1998,-873.9023722761657
1460,1468,-6540.583097394693
1460,1495,-3666.966041167375
1460,1667,-7030.625986472887
1460,1754,-3508.190694750677
1460,1766,-1132.9427318725432
1460,1769,-2079.2380246206117
1460,1886,-2484.07953639218
1460,1907,-2616.825823753457
1461,1603,-2593.8120874959905
1461,1699,-3979.921384656839
1461,1848,-1287.8699173922455
1461,1926,-1740.4536446493428
1461,1941,-5094.577644324601
1463,1518,-1835.249756519581
1463,1908,-2380.293893030385
1463,1970,-2592.376278031865
1464,1496,-1551.6956936523213
1464,1550,-3653.0403976946277
1464,1796,-4737.9286278041955
1464,1804,-454.1036878991412
1464,1870,-2872.055955982288
1465,1488,-5485.305567032092
1465,1666,-2108.7544895950846
1465,1713,-4240.882145674282
1465,1773,-5457.070636400913
1465,1812,-6282.745083436299
1465,1889,-8388.655395733611
1466,1491,-1145.063033448507
1466,1540,-476.3374494943562
1466,1741,-3040.454290687705
1466,1946,-2399.6480486723403
1466,1965,-857.944080714989
1466,1969,-1840.5601135593722
1466,2038,-797.5806970760874
1468,1495,-2023.183579351986
1468,1511,-7759.996160903241
1468,1523,-4797.306867311957
1468,1541,-6582.976293601503
1468,1607,-3928.814793377007
1468,1667,-3963.714034641693
1468,1684,-12599.07719781972
1468,1754,-3609.3644723328634
1468,1780,-3156.7774442546784
1468,1864,-5287.04444508063
1468,1962,-4939.376872564249
1468,1967,-13922.285499081348
1468,1972,-6683.047832147224
1468,1987,-4518.884357382918
1468,2025,-5561.569432148794
1468,2035,-9087.231886421661
1469,1624,-146.00965747198197
1469,1948,-42.00954772109253
1470,1482,-3880.0257705012914
1470,1581,-580.3886060860559
1470,1628,-1190.6832723109123
1470,1669,-1172.8212583001525
1470,1891,-347.44203421643124
1471,1486,-2090.7645496417927
1471,1521,-1568.2172569988654
1471,1574,-1174.233205973696
1471,1650,-2262.09827905577
1471,1970,-1135.0955248335135
1472,1539,-3585.0630021847287
1472,1647,-17554.708100431206
1472,1705,-3247.6578616087536
1472,1716,-5061.006303266486
1472,1749,-11351.813107973567
1472,1776,-5436.885622582486
1472,1805,-16813.21615803367
1472,1854,-5504.577762333449
1472,1968,-8600.549501382951
1472,1974,-4675.454026937561
1472,2011,-5308.862592834797
1474,1502,-4360.540542214872
1474,1523,-3802.2331309397773
1474,1541,-6726.60783059683
1474,1576,-4750.905533897826
1474,1599,-6085.653377557855
1474,1612,-11709.282172821455
1474,1667,-12913.48693508662
1474,1684,-4772.041439401598
1474,1942,-8330.47912699053
1474,1961,-9118.802736596257
1474,2008,-8260.44068842747
1474,2025,-9367.356001268263
1474,2035,-13262.741172359583
1477,1573,-6313.379892128669
1477,1625,-9893.176689893433
1477,1626,-15817.417450478366
1477,1716,-5928.350931998051
1477,1735,-3055.115354810467
1477,1943,-7224.902500429045
1478,1567,-30.924650600631153
1480,1503,-676.7740420574107
1480,1636,-370.1906751547973
1480,1990,-826.0050468964957
1481,1577,-354.45717529881773
1481,1609,-391.65642443450463
1481,1866,-708.2479804218068
1481,2023,-751.2877714543747
1481,2040,-1157.88522194422
1482,1498,-3548.268254957649
1482,1554,-4810.512214243218
1482,1599,-7523.017421424215
1482,1612,-4621.354833559865
1482,1669,-3144.5999193404487
1482,1693,-7098.71997770154
1482,1763,-1511.9196191809392
1482,1891,-2077.745302755549
1482,1898,-5427.5059702545
1483,1485,-4426.3404530638145
1483,1527,-3123.4695815215623
1483,1604,-6386.506262684235
1483,1779,-4016.3388309486586
1483,1845,-3254.763284574846
1483,1889,-4228.2559381756755
1483,1895,-4782.817506506948
1483,1897,-4849.672869566852
1483,1917,-2998.5534827897122
1483,1973,-6312.907700127558
1483,1984,-3169.3834012580464
1483,1999,-1879.2929501860647
1484,1770,-924.1760100899479
1485,1604,-3924.4086937871775
1485,1779,-3988.8651631200623
1485,1807,-8361.776533441987
1485,1880,-5073.733713707021
1485,1888,-3551.1187080985865
1485,1961,-3446.145292279821
1485,1973,-2160.470492411127
1485,2008,-4468.8965294775635
1485,2014,-9725.80131510648
1485,2035,-8205.633609118073
1486,1574,-1631.563045269762
1486,1615,-1430.2423067930974
1486,1778,-2932.787639072802
1486,1809,-3126.2715824005513
1486,1821,-4127.4317714166045
1486,1836,-1497.1557257964882
1486,1885,-3564.8992457874065
1486,1959,-1959.4329193756664
1487,1814,-301.1414530197003
1488,1501,-6288.064573924065
1488,1659,-5521.060602240994
1488,1666,-8531.493513683392
1488,1713,-2745.0358070849156
1488,1741,-6556.581845140785
1488,1759,-4320.344813638857
1488,1898,-6114.14524523263
1488,1991,-9126.956700941691
1489,1638,-92.71158003036302
1489,1720,-379.24008287241344
1489,1938,-179.41416159933638
1489,2000,-211.75033740834547
1490,1529,-522.1263649021927
1491,1741,-1646.1218780969439
1491,1759,-6861.684404836036
1491,1763,-3494.293950596661
1491,1823,-3832.3233779104894
1491,1946,-3134.464056870276
1491,1965,-1504.3291661815447
1491,1969,-3323.170691246276
1491,2038,-1581.2529165600426
1492,2046,-38.96431787624341
1493,1658,-1172.550845876619
1493,1661,-1255.098541980506
1493,1726,-387.62069143438947
1493,1986,-1870.502953421131
1493,2001,-1121.887650922186
1493,2022,-1521.7224172753304
1494,1560,-1221.2007405192517
1494,2001,-697.7649604707389
1495,1523,-8681.068974867689
1495,1541,-7583.895656944821
1495,1607,-4109.188920617059
1495,1667,-4541.265277974271
1495,1754,-5132.530721429916
1495,1766,-6377.716182582989
1495,1780,-2667.880091570485
1495,1864,-7394.73416584638
1495,1962,-2107.6995596895795
1495,1967,-12791.037016228243
1495,1972,-6846.247545008625
1495,1987,-4197.969351847595
1495,2025,-6636.031302338571
1496,1635,-4188.18680927086
1496,1730,-2442.4517611651368
1496,1796,-3078.057582775151
1496,1804,-1612.0711313765005
1496,1870,-842.1679901699667
1496,1901,-4042.3906969846357
1498,1554,-10993.127502095324
1498,1587,-9072.581596242335
1498,1599,-6283.779268788383
1498,1612,-8194.176856743972
1498,1635,-3828.5017404394516
1498,1870,-9726.74237098215
1498,1887,-5476.735665450433
1498,1891,-7770.178129120648
1498,1935,-5022.463165943876
1500,1563,-3366.6793405465173
1500,1610,-3919.040617636207
1500,1629,-5887.325339956633
1500,1704,-8006.512669646488
1500,1714,-9846.286365340273
1500,1768,-2693.881380521892
1500,1772,-5741.509885965595
1500,1817,-5612.762869607795
1500,1881,-2888.4851350951076
1500,1903,-4064.74536713837
1500,1960,-12073.452265361602
1500,2041,-7436.012860633402
1501,1554,-4790.450875355567
1501,1599,-14074.285297909375
1501,1604,-8492.743457415043
1501,1612,-6248.062909830163
1501,1693,-11696.30455699745
1501,1713,-6346.826442201848
1501,1759,-12305.447506704078
1501,1807,-13427.499641314655
1501,1818,-3324.6549871213115
1501,1898,-5205.450675318199
1501,1961,-11327.588672990956
1501,1991,-7808.329824824152
1501,2012,-9878.721457354583
1502,1523,-6543.378706379893
1502,1569,-13095.145576327981
1502,1576,-4453.964848733344
1502,1596,-8547.042423523728
1502,1679,-21491.148225864017
1502,1684,-3206.347850472787
1502,1942,-9096.432465865017
1502,1967,-16044.873170228791
1502,2008,-11849.619907989423
1502,2013,-6901.824891391699
1502,2025,-10938.24641739736
1503,1606,-1933.5306835806307
1503,1688,-1720.2359035528943
1503,1947,-579.6587034866213
1503,1957,-2903.2441742098313
1503,1963,-986.7711276757884
1503,1990,-1609.595538948227
1504,1542,-5584.229872155095
1504,1648,-7456.991251789465
1504,1699,-6474.028114121518
1504,1700,-4374.917143271707
1504,1956,-5365.211878774458
1504,2016,-5572.569673358024
1504,2044,-5686.031455060922
1504,2045,-2538.421248091287
1505,1573,-11630.925732105075
1505,1700,-8204.998775667136
1505,1735,-2795.8943259864986
1505,1793,-4775.6306840030265
1505,1812,-2688.2532740146235
1505,1943,-4684.076176679075
1505,2012,-8181.291162127333
1505,2017,-6417.807345927591
1507,1787,-246.64936188023051
1507,1919,-111.08906388585585
1508,1591,-802.5659029374913
1508,1598,-2069.6643928170847
1508,1923,-1493.5170864272154
1508,2015,-1737.8196285293702
1508,2028,-1790.4454080561648
1509,1556,-6423.220484447212
1509,1569,-8422.5960252034
1509,1613,-6755.251064855992
1509,1626,-10907.505837858675
1509,1678,-6261.628167435259
1509,1679,-12443.390886614394
1509,1683,-4370.434759154853
1509,1740,-7066.023649497691
1509,1816,-2549.6424181411207
1509,1829,-5183.038383154965
1509,1838,-4404.981280162128
1509,1950,-4529.165013834859
1509,1960,-11929.647418481354
1509,2010,-8001.55886442386
1511,1544,-3366.982041804891
1511,1576,-11711.28451199816
1511,1607,-3253.355297593646
1511,1780,-5234.516646514192
1511,1864,-4762.256886603386
1511,1880,-5317.585461551965
1511,1888,-5132.861910806938
1511,1936,-2172.0154853188005
1511,1967,-10118.063780077951
1511,1987,-3996.520909055774
1511,2025,-4073.5207602550204
1511,2035,-2591.423608318609
1512,1570,-1681.0029274711342
1512,1598,-2135.8189571121525
1512,1623,-2400.569497260591
1512,1791,-1374.8012310242584
1512,1997,-848.4524800422571
1512,2022,-1081.269552929515
1512,2028,-1472.9512718520498
1513,1860,-184.01799840043927
1514,1659,-2245.231165590458
1514,1682,-760.4930584427713
1514,1757,-1116.488861361876
1514,2032,-1712.437505885283
1514,2038,-2053.644276181825
1515,1958,3.8726658164716676
1516,1703,-105.27567007462592
1517,1743,-1911.09131661238
1517,1803,-267.2112811850086
1517,1911,-405.5952376890792
1517,1976,-875.4535150355974
1518,1769,-961.4432847336088
1519,1642,-105.71258522500378
1519,1873,-258.6452732984442
1519,1978,-135.76988322413294
1520,1665,-2014.4263075693484
1520,1727,-272.4108994237553
1520,1955,-241.41190146869863
1521,1640,-3165.2104591401185
1521,1650,-1294.9794915166106
1522,1927,-8.166006117342778
1523,1541,-2879.84476444302
1523,1576,-6315.1991064274835
1523,1607,-8170.392458159949
1523,1667,-5577.538727052637
1523,1684,-3697.061535170454
1523,1754,-6614.322219769091
1523,1868,-7176.645330467719
1523,1967,-13861.630963930533
1523,2025,-5567.799896368245
1523,2035,-11415.499325269211
1524,1527,-2136.7572626248552
1524,1662,-876.5178608899915
1524,1871,-882.6218172131514
1524,1949,-2245.136004820201
1525,1547,-305.7405005077971
1525,1781,-1507.6412244950843
1526,1701,-900.0606843557176
1526,1728,-1027.1923835054765
1526,1736,-731.7518702519661
1526,1859,-1421.8782407992308
1526,1912,-2461.9204512498673
1526,1937,-1101.476844109332
1527,1578,-3874.3136441480324
1527,1602,-1652.1320790025802
1527,1662,-2639.9562230870806
1527,1905,-2344.0660388202296
1527,1910,-4797.878424730803
1527,1917,-2537.5691524303306
1527,1998,-1602.2091834233909
1527,1999,-1862.1205367461403
1528,1557,-3405.8689644529704
1528,1558,-5599.586987421037
1528,1659,-2993.69074889728
1528,1741,-3901.5104040585984
1528,1759,-4868.076174307519
1528,1839,-1833.7074901063288
1528,1920,-4792.023311322079
1528,1969,-1048.842948103346
1528,1985,-8179.002993796027
1528,2003,-2733.80756364809
1529,1860,-333.29652929350635
1530,1696,-121.24245234855813
1531,1636,-56.08338352171033
1532,1561,-1484.5716863260309
1532,1655,-821.5777837521248
1532,1717,-843.7346898679444
1532,1835,-945.6095261703563
1532,1925,-897.6303426903219
1533,1564,-293.3354841748315
1533,1701,-1221.0898472511933
1533,1710,-324.4497704716395
1534,1722,-112.09568107701247
1534,1911,-422.6137970858168
1535,1543,-835.6382742044221
1535,1729,-1298.650232169579
1535,1788,-1306.325443628719
1535,1795,-1321.1230009977126
1535,1869,-498.65065075401424
1535,1923,-2446.3218278074655
1535,1983,-1040.6919360888544
1537,1633,-1170.8103115994988
1537,2009,-624.3845777425856
1537,2021,-582.8815871349402
1538,1879,-49.95569595615217
1539,1549,-19111.99542912406
1539,1632,-16644.62631011933
1539,1647,-11359.645847736054
1539,1649,-12900.667965773904
1539,1690,-18408.490803653385
1539,1705,-6324.084447979859
1539,1716,-10391.683147985575
1539,1749,-10117.529456611735
1539,1776,-12960.613769746336
1539,1805,-12783.579696498417
1539,1854,-4229.861671646106
1539,1968,-6580.595946977049
1539,1974,-7460.76670413136
1539,2011,-4116.850140667158
1540,2038,-522.7095657061088
1541,1576,-10294.701298032956
1541,1607,-10705.147126229669
1541,1635,-7675.86517604328
1541,1667,-3587.7185707993804
1541,1684,-9632.134311326477
1541,1754,-4860.935240834324
1541,1868,-5524.096680948788
1541,1887,-8149.071607043855
1541,2014,-11799.57661005954
1541,2025,-8274.77232659666
1542,1700,-3105.385953251603
1542,2015,-3092.0158082237044
1542,2016,-1336.6351723570879
1543,1729,-398.03388930082986
1543,1795,-439.6496781193476
1543,1815,-1487.8835026001545
1543,1954,-195.39482434307646
1543,1975,-458.0675082839203
1544,1607,-8032.742183805532
1544,1777,-2594.847181163464
1544,1802,-6215.473808815661
1544,1820,-3331.739579433676
1544,1864,-3887.2742860124777
1544,1880,-6682.93722173553
1544,1888,-3808.799239302387
1544,1924,-4455.906284521349
1544,1936,-2851.427442953246
1544,1972,-5711.300214559626
1544,1973,-5247.336985758303
1544,1987,-3650.9455129809044
1544,2035,-4475.390178400422
1546,1755,-664.3569389967191
1546,1926,-800.86940149595
1547,1781,-1735.5733392504324
1548,1896,-83.11879831745551
1549,1590,-13525.84641949971
1549,1617,-13204.743850372322
1549,1632,-13778.133036839408
1549,1647,-6230.41781252803
1549,1649,-4990.787536532891
1549,1749,-11760.526379243169
1549,1786,-13396.956197348147
1549,1797,-12173.053252339283
1549,1805,-8308.36911490824
1549,1854,-11531.251968928897
1549,1968,-9925.12811967442
1549,1979,-13116.931375868357
1549,2006,-10356.321677312755
1549,2011,-13741.356630993329
1549,2029,-15325.466072424808
1549,2031,-19326.90309723253
1550,1616,-1827.6599846971112
1550,1730,-3951.2134080052892
1550,1796,-1506.1855594695255
1550,1868,-5706.9639555014
1550,1870,-4649.026264991318
1550,1884,-6650.305148935163
1550,1901,-2738.578859786614
1550,2043,-4080.6364607470628
1552,1628,-962.407224028103
1552,1761,-843.0089871164421
1552,1946,-512.7553170786821
1552,1965,-731.2446896182984
1553,1583,-168.47554649337516
1553,1593,-444.48365713713554
1553,1770,-791.5499937759954
1554,1599,-5892.308253682055
1554,1612,-4208.465871037447
1554,1693,-4356.02156376175
1554,1818,-3885.1024887753742
1554,1823,-7311.474304640837
1554,1898,-4988.756519215983
1554,1942,-4158.276812172787
1554,1961,-7533.310639609427
1554,1991,-8792.799517209838
