i,j,kappa_forman
1019,2210,-37088.2
1019,3730,-20937
1019,3052,-17759.5
1019,3264,-52944.1
1019,1872,-45249.6
1019,1209,-21759.6
1019,3535,-20816.1
1019,3456,-48144.1
1019,1691,-39715
1019,1658,-31080.3
1019,2137,-95361.3
1019,1986,-46346.5
1019,2098,-32429
1019,4027,-83782.4
1019,4075,-36526.8
1019,2490,-33926.6
1019,3599,-73892.3
1019,2318,-124524
1019,1327,-45213.7
1019,2947,-118091
1019,2812,-88771.7
1019,2208,-214793
1019,1733,-177425
1019,2851,-193468
1019,3372,-92670.4
1019,2269,-135975
1019,2958,-156566
1019,2346,-73229.3
1019,1914,-68202.5
1019,1135,-90795.7
1019,1082,-145588
1019,1784,-143223
1019,2854,-171100
1019,3079,-279345
1019,3036,-287186
1019,2737,-249853
1019,2553,-314110
1019,3834,-114349
1019,2541,-538208
1019,3866,-140435
1019,1035,-184201
1019,1726,-269196
1019,1799,-271321
1019,2722,-329536
1019,2600,-382835
1019,2397,-246337
1019,2396,-392135
1019,1404,-855919
1019,2557,-201242
1020,3717,-114.184
1020,2907,-42.7618
1021,2045,-32690.9
1021,3576,-53560.3
1021,1123,-64710.8
1021,3572,-69396.4
1021,1956,-67115.3
1021,1897,-68557.7
1021,1699,-66002.3
1021,1387,-68223.6
1021,1504,-96537.8
1021,2977,-96939.2
1021,1855,-87867.9
1021,2295,-99680.1
1021,3042,-83062.4
1021,3274,-100526
1021,3561,-110501
1021,3905,-132296
1021,2044,-99718.3
1021,3340,-137209
1021,4060,-147717
1021,2473,-104631
1021,1051,-127954
1021,3632,-191373
1021,3393,-180262
1021,1179,-169960
1021,2808,-171285
1021,2160,-217440
1021,3149,-253578
1021,1889,-224974
1021,1436,-172971
1021,2328,-204574
1021,3235,-224200
1021,2997,-189971
1021,1783,-166058
1021,2700,-263905
1021,2207,-267258
1021,2131,-381620
1021,3646,-409460
1021,3842,-370110
1021,3040,-445042
1021,3517,-342627
1021,2423,-304886
1021,3109,-276677
1021,2776,-262963
1021,3879,-345620
1021,3627,-269414
1021,1381,-511869
1021,2229,-343356
1021,1779,-568140
1021,1443,-359814
1021,1164,-385475
1021,2569,-521423
1021,3793,-410926
1021,3068,-704761
1021,2628,-704353
1021,2336,-534182
1021,2491,-395635
1021,2374,-793535
1021,1917,-540232
1021,1300,-682289
1021,3749,-772280
1021,4026,-476736
1021,3084,-679751
1021,3815,-635027
1021,2964,-486786
1021,3407,-627680
1021,1999,-624368
1021,3262,-578325
1021,3782,-606632
1021,3951,-1.11518e+06
1021,3308,-1.08894e+06
1021,1070,-635924
1021,1117,-1.23582e+06
1021,1257,-952847
1021,1895,-934121
1021,2401,-1.05151e+06
1021,3088,-741844
1021,2072,-691572
1021,1941,-971893
1021,1578,-834624
1021,3779,-688211
1021,2125,-765935
1021,2861,-855447
1021,1483,-834165
1021,2390,-922946
1021,3182,-661545
1021,3796,-1.45772e+06
1021,1812,-1.37646e+06
1021,2017,-1.70146e+06
1021,2075,-1.29554e+06
1021,2528,-1.00798e+06
1021,3196,-807408
1021,3146,-913657
1021,2060,-727882
1021,1666,-1.23734e+06
1021,2715,-1.27127e+06
1021,1085,-1.23949e+06
1021,3461,-2.15433e+06
1021,4013,-2.11176e+06
1022,1808,-119.948
1022,2881,-282.719
1022,1450,-316.388
1022,1742,-1707.4
1022,2496,-405.822
1023,2685,-17255.2
1023,2279,-27376.3
1023,1628,-27179.6
1023,2181,-29821.3
1023,1352,-36283.5
1023,3656,-69849.6
1023,3043,-58310.4
1023,2175,-68737.7
1023,3184,-41306.3
1023,2563,-45601.6
1023,3997,-40196.4
1023,1278,-68502.4
1023,3614,-85685.4
1023,2781,-89037.7
1023,2891,-76265.7
1023,2440,-118214
1023,2209,-173529
1023,3923,-75413.7
1023,3896,-172484
1023,2642,-189333
1023,1922,-118256
1023,1891,-92188.5
1023,2116,-110716
1023,3446,-168565
1023,1252,-213881
1023,3000,-131297
1023,1268,-137412
1023,1730,-143189
1023,3686,-227134
1023,1946,-109013
1023,3843,-162743
1023,1482,-186238
1023,1669,-116131
1023,2283,-126033
1023,1763,-173073
1023,2733,-327008
1023,2316,-150430
1023,3472,-119928
1023,2621,-178447
1023,1155,-392849
1023,1470,-138445
1023,3284,-181145
1023,1823,-326833
1023,3630,-322008
1023,3480,-170213
1023,3598,-226603
1023,2267,-372736
1023,3731,-145091
1023,1139,-425499
1023,2379,-382777
1023,3234,-310282
1023,2485,-361109
1023,2974,-557874
1023,1423,-552476
1023,2268,-579135
1023,2339,-632447
1023,4095,-511229
1023,3631,-428040
1023,1693,-720894
1023,3285,-277753
1023,1552,-247575
1023,3158,-361477
1023,1498,-623465
1023,3865,-377841
1023,1282,-465673
1023,3131,-528670
1023,2711,-254800
1023,3325,-807361
1023,1425,-838626
1023,1200,-512129
1023,3697,-330222
1023,1901,-625579
1023,2596,-384377
1023,3411,-841928
1023,1491,-472480
1023,2916,-896297
1023,3505,-549453
1023,3813,-744991
1023,3537,-390018
1023,2595,-1.02031e+06
1023,2904,-662120
1023,3899,-825141
1023,3549,-609058
1023,1141,-934992
1023,2191,-493957
1023,1104,-683751
1023,1870,-807285
1023,2155,-1.02027e+06
1023,1965,-693434
1024,3021,-1168.56
1024,3850,-667.014
1024,3368,-552.147
1024,3273,-1888.68
1024,3803,-1105.86
1024,2370,-1677.82
1024,3668,-16979.1
1024,3497,-1965.52
1024,1642,-6159.95
1024,4065,-25926.6
1024,3719,-22509.8
1024,2192,-3003.71
1025,2476,-2032.18
1025,4091,-2751.09
1025,3524,-2629.37
1025,1703,-5060.16
1025,1871,-8698.36
1025,3700,-14408.6
1025,1516,-8276.51
1025,2447,-10683
1025,2077,-23466.6
1025,3111,-9138.07
1025,3948,-14574
1025,4057,-12072.6
1025,3427,-25526.2
1025,2650,-16891.6
1025,2841,-25923.8
1025,3800,-107689
1025,2666,-124732
1025,3337,-97435.1
1025,3471,-33755.3
1025,3605,-97226.2
1025,3032,-30755.8
1025,2073,-27185.5
1025,3253,-114422
1025,1524,-245290
1026,3181,-13753.7
1026,3779,-18839.9
1026,3739,-22402.9
1026,2229,-32010.3
1026,3933,-30160
1026,4061,-26857.9
1026,3627,-39126.6
1026,2893,-35676.6
1026,3671,-32307
1026,1407,-32717
1026,3561,-69859.5
1026,1448,-42626.3
1026,2997,-67419.1
1026,3782,-72482.1
1026,2502,-74064.9
1026,3635,-58761.6
1026,2594,-80642
1026,4010,-83395.3
1026,3235,-118314
1026,3754,-95268.9
1026,2328,-117143
1026,2295,-123725
1026,2977,-136319
1026,2839,-80448.8
1026,1687,-70506.7
1026,1738,-73893.2
1026,1578,-144617
1026,3836,-89061
1026,2551,-154828
1026,1565,-81910.6
1026,2401,-243868
1026,3620,-196768
1026,1855,-184241
1026,2609,-104342
1026,3340,-228522
1026,2032,-125988
1026,2403,-245724
1026,3931,-127841
1026,3971,-248633
1026,1783,-179889
1026,1326,-179565
1026,3230,-184744
1026,2638,-299778
1026,2727,-384338
1026,2747,-164929
1026,1666,-461994
1026,2341,-473447
1026,1272,-449260
1026,1757,-222313
1026,1123,-632828
1026,1773,-651373
1026,1280,-269571
1026,2808,-526106
1026,3393,-710038
1026,1164,-564020
1026,1465,-858649
1026,3218,-868471
1026,1971,-256628
1026,2726,-331089
1026,3319,-336325
1026,1387,-528980
1026,1586,-255711
1026,2151,-432148
1026,2776,-395742
1026,1069,-944566
1026,3572,-904686
1026,1994,-281108
1026,2514,-605925
1026,2585,-525344
1026,3042,-560316
1026,3149,-1.03688e+06
1026,2620,-428353
1027,4094,-2122.6
1027,2509,-555.619
1027,3870,-27483.3
1027,3745,-28836.6
1028,2970,-13838.3
1028,1556,-23394.1
1028,3778,-22057.7
1028,3947,-31031
1028,3711,-35013.4
1028,3370,-34711.1
1028,2779,-30735.7
1028,2553,-51494.8
1028,2599,-65520.3
1028,1426,-63886
1028,3582,-43219.9
1028,3180,-58098.2
1028,3346,-109994
1028,2233,-78123.4
1028,2242,-71011.7
1028,2875,-92764.2
1028,2087,-128967
1028,1950,-94409.4
1028,3939,-94927.8
1028,3018,-66195.5
1028,1613,-144697
1028,3708,-103369
1028,2549,-107951
1028,1076,-107882
1028,2958,-124572
1028,2643,-108584
1028,3208,-141355
1028,3199,-191625
1028,2269,-122968
1028,1525,-90878.4
1028,2168,-225780
1028,3014,-313205
1028,1661,-154275
1028,3566,-294856
1028,3968,-146819
1028,2888,-173785
1028,1799,-160253
1028,3036,-210309
1028,3541,-210937
1028,2464,-257530
1028,3973,-257645
1028,2010,-296682
1028,1509,-470317
1028,3866,-142826
1028,3599,-238412
1028,2842,-306739
1028,3071,-349072
1028,1153,-257408
1028,3852,-483569
1028,1816,-539030
1028,2293,-266692
1028,1986,-267995
1028,3079,-339719
1028,3410,-433303
1028,2822,-366870
1028,1082,-324649
1028,2787,-817675
1028,2763,-441159
1028,2869,-415668
1028,2934,-261576
1028,1678,-979729
1028,3593,-934229
1028,2148,-484938
1028,2276,-321153
1028,1683,-901981
1028,1547,-323579
1028,3655,-733575
1029,3550,-12578.5
1029,2966,-12450.7
1029,2935,-12834.5
1029,3475,-23964.8
1029,3115,-18223.1
1029,1633,-23616.1
1029,2587,-23952.4
1029,3506,-43411.5
1029,2811,-27178.1
1029,2627,-28963.8
1029,2158,-39745.5
1029,3012,-46782.7
1029,1205,-64461.6
1029,2608,-74469.3
1029,1190,-33977.6
1029,1290,-67902
1029,1259,-96563.9
1029,1990,-51014.9
1029,1480,-46057.6
1029,2134,-50455.1
1029,3339,-132423
1029,1503,-122098
1029,3960,-202470
1029,4041,-70551.2
1029,3080,-142066
1029,1608,-73966.6
1029,2261,-170293
1029,2984,-292593
1029,3286,-219983
1029,2543,-302964
1029,3245,-103942
1029,2660,-182060
1029,2417,-303060
1029,1688,-281856
1029,1422,-324789
1029,3361,-163290
1029,3476,-141477
1029,3856,-446224
1029,4018,-131324
1029,3786,-127729
1029,1582,-300025
1029,1606,-257824
1029,1199,-301130
1029,2357,-142257
1029,1963,-313990
1029,2896,-238786
1029,2188,-190355
1029,1827,-408421
1029,1521,-291515
1029,3746,-337272
1029,1344,-257355
1029,2281,-421660
1029,3767,-503670
1029,4048,-489695
1029,2954,-290033
1029,3552,-328381
1029,2544,-446238
1030,3281,-19648.6
1030,2366,-35803
1030,2445,-23722.3
1030,3357,-53091.7
1030,2332,-54374.2
1030,1167,-61351.1
1030,2198,-51223.9
1030,1885,-77566.9
1030,3302,-65513.3
1030,3658,-91091.8
1030,3827,-88996.9
1030,1347,-61849.9
1030,1836,-76354.5
1030,2467,-55613.2
1030,3976,-108688
1030,2117,-121330
1030,2814,-76321.5
1030,1615,-70834.4
1030,2185,-114980
1030,2758,-70070.1
1030,1654,-148946
1030,1109,-96246.9
1030,2495,-112972
1030,1992,-73555.5
1030,4046,-91481.4
1030,2147,-170946
1030,3083,-150120
1030,3457,-180159
1030,3985,-124746
1030,3633,-192848
1030,3839,-218228
1030,4000,-108008
1030,1129,-182073
1030,3062,-173505
1030,1083,-197438
1030,3922,-195604
1030,1171,-155549
1030,3440,-145578
1030,3342,-230912
1030,1486,-148437
1030,3271,-200232
1030,2253,-325669
1030,2372,-274030
1030,2289,-226513
1030,2333,-330099
1030,3884,-329930
1030,3324,-402418
1030,1610,-254349
1030,3797,-191288
1030,2413,-228766
1030,1704,-355296
1030,1821,-309806
1030,1313,-251762
1030,1432,-498998
1030,1095,-392216
1030,2823,-313752
1030,3744,-380541
1030,4016,-319073
1030,3261,-329371
1030,3333,-496544
1030,1563,-556171
1030,2246,-344252
1030,3396,-370625
1030,2538,-556644
1030,1099,-468401
1030,3329,-542974
1030,2041,-705572
1030,3908,-334000
1030,2163,-361353
1030,3873,-346830
1030,3659,-605384
1030,3746,-433884
1030,4048,-478620
1030,3147,-951170
1030,1399,-517309
1030,3829,-993927
1030,2355,-631757
1030,1184,-941330
1030,2980,-404862
1030,1778,-488137
1030,1798,-389781
1030,2752,-490748
1030,2788,-820447
1030,1304,-364618
1030,2837,-935649
1030,1681,-369714
1030,2508,-635427
1030,1032,-592219
1030,1694,-535149
1030,4079,-1.11466e+06
1030,1967,-1.22373e+06
1030,3877,-378552
1030,2410,-656869
1030,1673,-530212
1030,1906,-571655
1030,3938,-806425
1030,1964,-884346
1030,3642,-929040
1030,2728,-699088
1030,1817,-953010
1030,1140,-709815
1030,2513,-418893
1030,2304,-955883
1031,1677,-19371.5
1031,1619,-22337.6
1031,2418,-16097.6
1031,2378,-17184.3
1031,3316,-10805.2
1031,1702,-30816.5
1031,1639,-35475.9
1031,2471,-23702.6
1031,2655,-30751.8
1031,1845,-54721.1
1031,3740,-22715.5
1031,2411,-51302.6
1031,2218,-20095.2
1031,2618,-44920.7
1031,1802,-72640.2
1031,1594,-44754.9
1031,3721,-51551.1
1031,2219,-61896
1031,3088,-69743.1
1031,2528,-97765.5
1031,2294,-44870
1031,1984,-135129
1031,2096,-99891.4
1031,3514,-90174
1031,1921,-81195.3
1031,3558,-97636.7
1031,4059,-71983.6
1031,2007,-62502.3
1031,2975,-54494.3
1031,3008,-169533
1031,2178,-223094
1031,3551,-211634
1031,1197,-124525
1031,2207,-198902
1031,3532,-233131
1031,2634,-243981
1031,3533,-175682
1031,3110,-255149
1031,2861,-232777
1031,3176,-88254.3
1031,3453,-170089
1031,2828,-307712
1031,3057,-379872
1031,3611,-353090
1031,2423,-300486
1031,1436,-258504
1031,3992,-404667
1031,1895,-464422
1031,3310,-469078
1031,1459,-117827
1031,2959,-219511
1031,1941,-524265
1031,3167,-545305
1031,3604,-554954
1031,1275,-126778
1031,1999,-391334
1031,2287,-147239
1031,2349,-523361
1031,2576,-788084
1031,3959,-450058
1031,1811,-297896
1031,4021,-747949
1031,2302,-190871
1031,2070,-420266
1032,1906,-20831.5
1032,2728,-24363.3
1032,2163,-32994.7
1032,1242,-39765.7
1032,4000,-44220.6
1032,2289,-62565.3
1032,2246,-52909.6
1032,1673,-48584.9
1032,3342,-86135.5
1032,3062,-73906.2
1032,3519,-74529
1032,1140,-67158.3
1032,2632,-56687.2
1032,3002,-84961.8
1032,1780,-93140.4
1032,2764,-65423.9
1032,1395,-117038
1032,1102,-80442.1
1032,1610,-135473
1032,1399,-111378
1032,3827,-158121
1032,3783,-99654.4
1032,4079,-227101
1032,2095,-115756
1032,2602,-92678.5
1032,2956,-217346
1032,3863,-263873
1032,2698,-255228
1032,1704,-283659
1032,3752,-193969
1032,1129,-252628
1032,3378,-246126
1032,2669,-257734
1032,3659,-242637
1032,2640,-150086
1032,3281,-166882
1032,1962,-237031
1032,3081,-336973
1032,3424,-164465
1032,3985,-244023
1032,1066,-142683
1032,1821,-276549
1032,3507,-200771
1032,1433,-265687
1032,2213,-173268
1032,2372,-400034
1032,2356,-196603
1032,2185,-394796
1032,2445,-231788
1032,2622,-211346
1032,2280,-432150
1032,3751,-222819
1032,2080,-404718
1032,1208,-263172
1032,1778,-292823
1032,3226,-390338
1032,1989,-239135
1032,2354,-360151
1032,1432,-621084
1032,1095,-478132
1032,2463,-250012
1032,1967,-720427
1032,1305,-436536
1032,2217,-334672
1032,1354,-556258
1032,2788,-604953
1032,1269,-271003
1032,2108,-268298
1032,1607,-632498
1032,2100,-498587
1032,3667,-610819
1032,2419,-595352
1032,2129,-802774
1032,2369,-331455
1032,1511,-787925
1032,1798,-358284
1032,2821,-886240
1032,1313,-470311
1032,3878,-439987
1032,1495,-611236
1032,3440,-480744
1032,1936,-599850
1032,3797,-503687
1032,2930,-337306
1032,2538,-793935
1032,1681,-367932
1032,1885,-699617
1032,1768,-848215
1032,3581,-393313
1032,1113,-462563
1032,1210,-583504
1032,2818,-635076
1032,3848,-604304
1032,1088,-525428
1033,2462,-693.483
1033,3251,-859.243
1033,4001,-10491.4
1033,1428,-8268.87
1033,1391,-3272.85
1033,2994,-35698.8
1033,2530,-8841
1033,2561,-8639.18
1033,3727,-105420
1034,1439,-13103.6
1034,2852,-21663.3
1034,3347,-22785.9
1034,3049,-58687.4
1034,2069,-58028.5
1034,1908,-46600
1034,3214,-62966.9
1034,1336,-58266.9
1034,1640,-62672.5
1034,2663,-74436.7
1034,3163,-82222.9
1034,1049,-48848
1034,1616,-87515.8
1034,4062,-91589.7
1034,2165,-111983
1034,3595,-98170.4
1034,3626,-91954.3
1034,3955,-127432
1034,1396,-155975
1034,3685,-140810
1034,2250,-101994
1034,3315,-176931
1034,3858,-254553
1034,4063,-205536
1034,2043,-196144
1034,3248,-134194
1034,1550,-168405
1034,3732,-298317
1034,2780,-181843
1034,1241,-233454
1034,2815,-242372
1034,2505,-226113
1034,2895,-363382
1034,1172,-377851
1034,2259,-215809
1034,1884,-379667
1034,2048,-293860
1034,2468,-322113
1034,3268,-173079
1034,3494,-388057
1034,1650,-350325
1034,1868,-451496
1034,1572,-528094
1034,1454,-530818
1034,3720,-558497
1034,1970,-342727
1034,3828,-337149
1034,2103,-545050
1034,3155,-265474
1034,3044,-254542
1034,2260,-763966
1034,1852,-327581
1034,1147,-586529
1034,2807,-829462
1034,3293,-415539
1034,2720,-382562
1034,1206,-406573
1034,2486,-368922
1034,2402,-928296
1034,3736,-988075
1034,1856,-912065
1034,2436,-383062
1034,1358,-366332
1034,3466,-996113
1034,2573,-510486
1035,3872,-6828.35
1035,3372,-11897.9
1035,3351,-22877.1
1035,4007,-11613.8
1035,2346,-11137
1035,2737,-29519.8
1035,2396,-40459.4
1035,2397,-26004.6
1035,1784,-29686
1035,2854,-37875.7
1035,3730,-31188.4
1035,1135,-25929.1
1035,3311,-58442.6
1035,1362,-22656.9
1035,1872,-76523.5
1035,2981,-48214.9
1035,1169,-23346.1
1035,3456,-102692
1035,2143,-75707.1
1035,3706,-108293
1035,2830,-70094.7
1035,1733,-171478
1035,2098,-58488.1
1035,1857,-42593.9
1035,3052,-63636.6
1035,3599,-151419
1035,1568,-43010.9
1035,1799,-127306
1035,3183,-306712
1035,3264,-269650
1035,1881,-202639
1035,1162,-53842.8
1035,2407,-157256
1035,2738,-272137
1035,2554,-69958.8
1035,1414,-248671
1035,2888,-247553
1035,1893,-102869
1035,1865,-70315.6
1035,2537,-78442.3
1035,1555,-81461.3
1035,1247,-116365
1035,3821,-503042
1035,2122,-772317
1035,2524,-191738
1035,3917,-108891
1035,2137,-701758
1035,2958,-347746
1035,2822,-335771
1036,1431,-37717.6
1036,2324,-42430.3
1036,1781,-34826.6
1036,2763,-50223.9
1036,1776,-52279.1
1036,1228,-117979
1036,1705,-63245.9
1036,2869,-58295.7
1036,2266,-164662
1036,3541,-78574.5
1036,1665,-63532.3
1036,3400,-67359.3
1036,1854,-187188
1036,1613,-120758
1036,3650,-69870.6
1036,2590,-171777
1036,2010,-131734
1036,1716,-140442
1036,1236,-238971
1036,3876,-121954
1036,1224,-176172
1036,2011,-243762
1036,1782,-88889.4
1036,1437,-254739
1036,2087,-190761
1036,1539,-307887
1036,3970,-295965
1036,1649,-265729
1036,1933,-101197
1036,2360,-392576
1036,3151,-131192
1036,3415,-337217
1036,1317,-369759
1036,3708,-148271
1036,1193,-387356
1036,1314,-240079
1036,1988,-302578
1036,3972,-280410
1036,2140,-413835
1036,1472,-392382
1036,3792,-342898
1036,3521,-293821
1036,2135,-384187
1036,2793,-675155
1036,1060,-180288
1036,1560,-189686
1036,1974,-397042
1036,3947,-276805
1036,2031,-527654
1036,3051,-731565
1036,1797,-772815
1036,2931,-302681
1036,3738,-408553
1036,3236,-271612
1036,1678,-612810
1036,2337,-783068
1036,1617,-838013
1036,3360,-924429
1036,1785,-250968
1036,3412,-388618
1036,3139,-351695
1036,3071,-515315
1036,2629,-514837
1036,3190,-325764
1036,2582,-1.03617e+06
1036,3305,-1.15082e+06
1036,3566,-747588
1036,3346,-650560
1036,3652,-393387
1036,1647,-1.01032e+06
1036,1076,-438386
1036,3093,-1.32156e+06
1036,3939,-581781
1036,1740,-696597
1036,3211,-1.21128e+06
1036,1420,-708891
1036,1661,-531028
1036,3502,-1.59504e+06
1036,1968,-1.39588e+06
1036,2006,-581631
1036,2697,-896834
1036,1549,-1.22541e+06
1036,2599,-827596
1036,2242,-555878
1036,2340,-1.17081e+06
1037,3259,-23193.8
1037,2454,-27548.5
1037,2016,-29431.4
1037,2679,-23580.9
1037,2265,-34320.7
1037,3438,-24621.2
1037,3240,-30432.3
1037,3809,-56358.2
1037,4008,-40718
1037,2494,-33566.3
1037,2816,-43727.7
1037,2015,-46359.3
1037,3889,-46817.7
1037,1157,-32593.1
1037,2654,-68203.4
1037,1166,-39999
1037,1542,-112525
1037,2715,-105111
1037,2569,-124473
1037,3815,-104416
1037,3548,-99206.3
1037,2584,-51306.5
1037,1085,-105059
1037,3517,-114934
1037,3879,-102385
1037,1239,-73215.5
1037,3404,-65505.7
1037,2843,-93140.9
1037,3334,-98049.2
1037,1591,-90389.1
1037,2868,-131067
1037,2894,-104138
1037,3289,-178521
1037,3430,-87751.4
1037,2326,-130224
1037,3801,-160114
1037,4060,-273106
1037,3063,-283212
1037,1300,-400280
1037,3084,-381891
1037,2659,-209826
1037,1657,-140932
1037,4045,-133485
1037,2812,-170575
1037,1381,-454894
1037,1359,-206540
1037,1041,-239909
1037,1765,-192824
1037,3363,-173275
1037,2466,-202093
1037,1179,-410619
1037,3632,-531440
1037,1923,-242085
1037,2104,-197831
1037,3241,-282902
1037,1457,-204055
1037,3182,-278029
1037,3026,-219288
1037,3146,-436489
1037,1508,-379408
1037,2390,-559527
1037,2525,-264036
1037,2160,-695780
1037,2836,-490644
1037,1700,-881063
1037,2982,-389152
1037,1504,-689377
1037,1598,-440745
1037,3584,-578162
1037,2557,-287110
1038,1901,-26308.5
1038,1796,-30653.2
1038,1141,-36380.6
1038,3899,-34575.8
1038,1550,-23899.4
1038,2915,-24049.1
1038,1730,-44813.7
1038,1268,-53112.7
1038,1206,-40171.7
1038,4095,-84688.3
1038,3631,-81276.7
1038,1110,-48679
1038,2271,-50919.2
1038,1396,-79917.7
1038,1870,-98377.9
1038,4047,-98329.8
1038,3598,-106178
1038,3387,-165596
1038,1425,-233357
1038,3075,-71098.6
1038,2978,-101034
1038,2165,-136372
1038,1496,-133685
1038,3174,-118323
1038,3673,-241971
1038,3549,-138094
1038,2468,-158957
1038,2860,-255406
1038,1252,-290092
1038,3686,-280272
1038,1250,-268558
1038,3997,-110093
1038,3626,-124372
1038,2486,-121946
1038,3315,-181590
1038,1616,-212912
1038,1336,-161508
1038,2267,-341624
1038,2595,-367476
1038,4063,-235279
1038,2043,-224491
1038,2136,-426186
1038,3665,-464422
1038,2636,-283004
1038,2116,-248344
1038,3442,-346021
1038,2343,-335105
1038,3892,-361712
1038,3649,-175750
1038,2034,-594902
1038,3421,-264346
1038,3158,-269413
1038,1366,-211064
1038,1894,-388356
1038,1155,-615796
1038,1635,-466058
1038,2906,-368807
1038,3466,-465317
1038,1464,-235304
1038,2259,-261075
1038,3813,-446902
1038,2877,-229199
1038,4062,-403475
1038,3399,-537976
1038,3131,-483413
1038,1580,-738185
1038,2402,-666536
1038,3411,-793024
1038,3886,-595025
1038,2733,-872534
1038,2279,-608766
1038,2175,-660133
1038,2459,-651188
1038,3693,-843146
1038,3033,-708454
1038,3728,-353771
1038,1358,-400619
1038,3293,-479138
1038,3248,-449752
1038,2069,-617357
1038,1427,-965511
1038,1454,-957832
1038,2339,-1.45932e+06
1039,2130,-19.2348
1039,1444,-1294.6
1039,2922,-1472.32
1040,1320,-33121.1
1040,3327,-41415
1040,4069,-46146.5
1040,3161,-67356.4
1040,3698,-70645.2
1040,2115,-78321.9
1040,3792,-73394
1040,1690,-72230.7
1040,3738,-63654.2
1040,1974,-72123.2
1040,3317,-76428.8
1040,1651,-78914.3
1040,3415,-114766
1040,1472,-125096
1040,3389,-103529
1040,2913,-143847
1040,1749,-149648
1040,3949,-155623
1040,1558,-117777
1040,2746,-103124
1040,2106,-170892
1040,1539,-191614
1040,2483,-101383
1040,2286,-84612.6
1040,1224,-158180
1040,2931,-120496
1040,2582,-244696
1040,3956,-224550
1040,1072,-143373
1040,1968,-254561
1040,2083,-129251
1040,3591,-182077
1040,1453,-240753
1040,1105,-182831
1040,3818,-158298
1040,2135,-211536
1040,2273,-274018
1040,1826,-176213
1040,1805,-315723
1040,2140,-318684
1040,1288,-172385
1040,3412,-171084
1040,2676,-311700
1040,2460,-213660
1040,3521,-242811
1040,1647,-362648
1040,1632,-435368
1040,2011,-365880
1040,1705,-218263
1040,4076,-298680
1040,2003,-327290
1040,1355,-375858
1040,1854,-451803
1040,2759,-385342
1040,1401,-520473
1040,2604,-454009
1040,3255,-301891
1040,3715,-284586
1040,1646,-342776
1040,3377,-443974
1040,1557,-334513
1040,3091,-266852
1040,2058,-389918
1040,1236,-635537
1040,1920,-642682
1040,3688,-590804
1040,1228,-646885
1040,2941,-939480
1040,1214,-671681
1040,2743,-820302
1040,3882,-1.02923e+06
1040,3313,-552616
1040,2547,-496313
1040,1590,-1.06697e+06
1040,1723,-504811
1040,1839,-584939
1040,1623,-497327
1040,1847,-473801
1040,2786,-826508
1040,3213,-806792
1040,1386,-1.10259e+06
1040,2770,-658105
1040,2570,-532245
1040,2697,-809023
1040,1093,-846950
1040,3229,-466640
1040,1985,-1.05094e+06
1040,3365,-818751
1040,3448,-959803
1040,1198,-803505
1040,3162,-671469
1040,2540,-954894
1040,3501,-1.32543e+06
1040,1234,-1.36162e+06
1040,1132,-1.90489e+06
1040,2511,-638831
1040,2756,-1.18219e+06
1040,1368,-810788
1040,3015,-872200
1040,3004,-1.25384e+06
1040,2337,-1.81575e+06
1041,2843,-14877.2
1041,1212,-20697.6
1041,3801,-25968.8
1041,1054,-37406.4
1041,1137,-40251.1
1041,2982,-38760.3
1041,1239,-38371.6
1041,3326,-42595
1041,1923,-39645.2
1041,2494,-44836.7
1041,1591,-45486.7
1041,3579,-57289
1041,1815,-61553.3
1041,3182,-52118.2
1041,1508,-74345
1041,2442,-55844.8
1041,2409,-66385.4
1041,2776,-65188.8
1041,1788,-70902.5
1041,3815,-134384
1041,3879,-109795
1041,3240,-83112.9
1041,3640,-84951.4
1041,3084,-174546
1041,1912,-137009
1041,2715,-183533
1041,3123,-97570.4
1041,1729,-84471.2
1041,1410,-89110.6
1041,2778,-159154
1041,4028,-124356
1041,2564,-229589
1041,1300,-292093
1041,2326,-134772
1041,2044,-147170
1041,1983,-159863
1041,2909,-128692
1041,3644,-198335
1041,2894,-159952
1041,3055,-154456
1041,2265,-305665
1041,1085,-317950
1041,3179,-142960
1041,1359,-190738
1041,2569,-431705
1041,3166,-150021
1041,1381,-463977
1041,1295,-180724
1041,3980,-175740
1041,2367,-231607
1041,3230,-211329
1041,3756,-211850
1041,3438,-277012
1041,1164,-391567
1041,1315,-258420
1041,2015,-302022
1041,2724,-239440
1041,1166,-248452
1041,3971,-401410
1041,3343,-213291
1041,3632,-662078
1041,2686,-231751
1041,3794,-507026
1041,2016,-527470
1041,3259,-474388
1041,2816,-372308
1041,1543,-279827
1041,2474,-283647
1041,3219,-326917
1041,3782,-425963
1041,3517,-657369
1041,4060,-686493
1041,3484,-270592
1041,1542,-830682
1041,3679,-277317
1041,1106,-359207
1041,4008,-545406
1041,2502,-514604
1041,2454,-794798
1042,3643,-198.182
1042,1446,-1180.67
1042,1357,-1554.13
1042,2979,-5242.79
1042,2633,-19701.5
1042,3590,-19643.9
1042,1309,-5799.1
1042,3433,-1646.74
1042,2187,-16089.5
1042,1492,-901.465
1042,2046,-10935.4
1042,3454,-4956.48
1043,3059,-52854.1
1043,2718,-66657.1
1043,2317,-103518
1043,1156,-92561.2
1043,3116,-108877
1043,1596,-102430
1043,3221,-126869
1043,1047,-114339
1043,2190,-139419
1043,1772,-111537
1043,1097,-111966
1043,1679,-124946
