u,v,w_uv,kappa_forman
2367,3219,0.522817075252533,-2.1255576610565186
2368,2453,0.6015584468841553,-11.034855842590332
2368,2527,0.4859159588813782,-7.015298843383789
2368,3108,0.5201990604400635,-11.02115249633789
2372,2538,0.4635324776172638,-2.0768637657165527
2379,2485,0.49156251549720764,1.289829969406128
2383,3152,0.5455513596534729,2.0
2390,3146,0.44431960582733154,0.9028509855270386
2397,2981,0.5670346021652222,2.0
2403,2551,0.5245773792266846,-16.074722290039062
2403,2727,0.7480955719947815,-22.846115112304688
2404,3610,0.4166548252105713,2.0
2411,2655,0.4619339406490326,-8.246414184570312
2411,3088,0.4469008147716522,-3.0432262420654297
2413,3744,0.4229731857776642,1.3701999187469482
2417,2984,0.7609094977378845,-0.26218557357788086
2417,3856,0.565552830696106,-2.633852958679199
2420,3129,0.45610904693603516,2.0
2422,4043,0.8387002348899841,2.0
2426,3760,0.5369116067886353,1.1630890369415283
2434,2470,0.5560439229011536,2.0
2440,3446,0.5306717157363892,-2.79461407661438
2441,2480,0.4253481328487396,-8.103330612182617
2441,3478,0.4650658071041107,-10.94486141204834
2441,4064,0.6644808053970337,-7.847566604614258
2445,3281,0.4781174957752228,2.0
2453,3108,0.9498943090438843,-7.1525068283081055
2454,2679,0.4176555573940277,-2.7378270626068115
2454,3809,0.4307563900947571,-2.769225597381592
2459,3033,0.9721799492835999,-3.892110824584961
2459,3406,0.6898885369300842,-3.283897876739502
2472,4054,0.6149857044219971,2.0
2474,3756,0.5646856427192688,2.0
2477,3344,0.4494817554950714,2.0
2481,2497,0.4696280062198639,0.8881179094314575
2485,3630,0.6428980231285095,0.7465678453445435
2488,3420,0.4545743763446808,-5.834183692932129
2490,3535,0.46618202328681946,2.0
2492,3722,0.5951783657073975,-3.2900726795196533
2497,2731,0.41863659024238586,0.21081328392028809
2514,3128,0.5039998292922974,-3.0219430923461914
2516,3743,0.4283575713634491,2.0
2520,2713,0.5035247206687927,-5.962506294250488
2522,3544,0.7738536596298218,2.0
2526,2573,0.5974760055541992,-0.32335424423217773
2528,3551,0.4258532226085663,2.0
2540,2547,0.6072258949279785,2.0
2541,3486,0.5966719388961792,0.6725082397460938
2542,3094,0.8688797354698181,-0.6985427141189575
2543,3856,0.5167843103408813,-3.0145390033721924
2551,2727,0.5447875261306763,-23.628482818603516
2552,3178,0.503779411315918,2.0
2569,3517,0.5910174250602722,-3.4453206062316895
2569,3815,0.49741488695144653,-6.128043174743652
2569,4060,0.4204891324043274,-10.764527320861816
2576,2828,0.4128061830997467,-8.003753662109375
2576,3992,0.41220206022262573,1.001465082168579
2577,2626,0.6656023263931274,2.0
2581,3991,0.6085020899772644,2.0
2587,2811,0.5800635814666748,2.0
2590,3972,0.6042908430099487,-0.1831597089767456
2594,4010,0.5167627930641174,2.0
2595,3665,0.5174816846847534,-11.350796699523926
2598,3301,0.5246976017951965,-7.983491897583008
2599,3346,0.7414600253105164,2.0
2600,2722,0.6027957201004028,2.0
2605,2784,0.5543026924133301,2.0
2608,3506,0.5254130363464355,2.0
2611,3603,0.4798985719680786,-2.9028050899505615
2612,3197,0.6561934947967529,-37.76031494140625
2612,3583,0.4357646405696869,-28.29782485961914
2617,3554,0.5912101864814758,0.763461709022522
2621,3000,0.5951897501945496,-3.5621581077575684
2622,2930,0.5322543382644653,2.0
2628,3461,0.4211943745613098,-7.993904113769531
2633,3590,0.45437026023864746,2.0
2634,2828,0.5523462295532227,-16.169275283813477
2634,3604,0.5731850266456604,-11.302017211914062
2634,4021,0.4102206230163574,-16.359729766845703
2635,2976,0.7647305130958557,0.07713043689727783
2636,3421,0.5515199899673462,0.8607208728790283
2643,3036,0.4405736029148102,1.1372509002685547
2644,3439,0.46351492404937744,-0.1799154281616211
2646,4071,0.432731956243515,2.0
2648,2769,0.5730053186416626,1.0206844806671143
2652,4068,0.5536633729934692,2.0
2655,3088,0.41097360849380493,-11.131875038146973
2655,3721,0.4043608009815216,-8.061062812805176
2658,3388,0.869513750076294,0.381636381149292
2659,2836,0.43939653038978577,-15.00130844116211
2663,3049,0.4437209665775299,2.0
2665,3777,0.5059643983840942,1.091850757598877
2666,3800,0.4049416184425354,0.3278944492340088
2669,2956,0.705196738243103,2.0
2670,3449,0.5298503637313843,1.0728449821472168
2679,3259,0.44332951307296753,0.941198468208313
2688,2802,0.9487811326980591,-22.214401245117188
2691,3921,0.4848841428756714,0.9675037860870361
2695,2917,0.7326783537864685,-8.378725051879883
2698,3081,0.676323652267456,-6.6497907638549805
2698,3863,0.4086925685405731,-2.316513776779175
2705,2782,0.4691638946533203,0.5526382923126221
2715,3815,0.4737704396247864,-2.011244535446167
2716,3238,0.5820088982582092,-2.252530813217163
2717,2761,0.5791573524475098,0.27053165435791016
2717,2790,0.6669410467147827,-0.1575775146484375
2721,3580,0.661158561706543,-0.7377043962478638
2726,3319,0.7568429112434387,2.0
2730,3912,0.44395580887794495,-15.095487594604492
2730,4013,0.4162912368774414,-18.259220123291016
2739,3704,0.4016065299510956,1.096926212310791
2748,3086,0.769114077091217,-6.894194602966309
2748,3820,0.4437452256679535,-18.145221710205078
2750,3907,0.5046903491020203,2.0
2755,3148,0.6400480270385742,0.6755255460739136
2760,2848,0.5528364777565002,-0.2294628620147705
2760,3133,0.4228822886943817,-2.560729742050171
2761,2790,0.6530261039733887,-0.09552395343780518
2765,3525,0.4760412573814392,-23.291351318359375
2765,3860,0.42489030957221985,-15.527741432189941
2765,4039,0.6331288814544678,-13.462539672851562
2781,3000,0.427656352519989,1.364367961883545
2785,3095,0.4950348138809204,1.1928832530975342
2795,2810,0.6513871550559998,2.0
2804,3680,0.4588463008403778,1.5447361469268799
2807,3090,0.48501938581466675,0.8205995559692383
2808,3109,0.46736547350883484,2.0
2814,4046,0.5802581310272217,0.7463147640228271
2816,3438,0.6258043050765991,-0.5396674871444702
2821,2937,0.5763010382652283,0.716998815536499
2826,3232,0.48764732480049133,-5.827154636383057
2828,4021,0.5147290825843811,-16.604225158691406
2830,3730,0.5276817679405212,0.7505327463150024
2834,3979,0.7975613474845886,-3.7257261276245117
2834,4085,0.507681131362915,-2.025517702102661
2836,3584,0.5243877172470093,-14.58414363861084
2838,4042,0.45026102662086487,1.0081470012664795
2842,3939,0.4073643982410431,2.0
2844,3554,0.4605909585952759,1.2679874897003174
2848,3133,0.5659503936767578,-3.280285358428955
2851,4027,0.4091115891933441,1.4303703308105469
2853,3439,0.43295276165008545,1.0694267749786377
2858,3952,0.4047431945800781,-2.7983524799346924
2860,3665,0.4002269208431244,-2.4510562419891357
2872,3482,0.5645400285720825,0.7376214265823364
2877,3728,0.4892307221889496,2.0
2891,3480,0.4995318055152893,-0.08359599113464355
2902,3418,0.4871601164340973,-8.12088680267334
2906,3886,0.6200452446937561,0.6636384725570679
2913,3698,0.4074203372001648,-2.1756231784820557
2914,3911,0.6821152567863464,0.683580756187439
2929,3594,0.5355457067489624,1.043330192565918
2931,3412,0.4012467563152313,1.0744998455047607
2931,3738,0.43167567253112793,0.10088396072387695
2933,3982,0.5578376650810242,2.0
2935,2966,0.5026608109474182,-0.24950706958770752
2935,3550,0.46868833899497986,-3.0090584754943848
2939,3578,0.5860146284103394,2.0
2941,3882,0.817297101020813,-30.7526798248291
2951,3159,0.5131032466888428,2.0
2963,3821,0.46632078289985657,2.0
2972,3829,0.5151905417442322,-18.313007354736328
2984,3856,0.7735964059829712,-3.3585338592529297
2993,3944,0.5093683004379272,0.4213423728942871
3001,3984,0.46141317486763,-7.6472578048706055
3007,3924,0.615855872631073,2.0
3008,3532,0.5095482468605042,1.5905430316925049
3024,3028,0.7147279977798462,2.0
3031,3529,0.4785746932029724,-0.20606589317321777
3033,3406,0.7317623496055603,0.25024473667144775
3037,3952,0.4699956178665161,-2.0812947750091553
3040,3149,0.7097775340080261,-6.716137886047363
3060,3141,0.478134423494339,-2.01358699798584
3062,3342,0.542740523815155,-11.181368827819824
3062,3827,0.41678351163864136,-2.5978128910064697
3065,3148,0.4518238306045532,1.3861913681030273
3066,3760,0.6277576088905334,0.8491729497909546
3068,3646,0.40376099944114685,-2.6067657470703125
3077,3935,0.48143208026885986,2.0
3083,3633,0.6139160394668579,-2.23445725440979
3086,3820,0.6424842476844788,-17.65311050415039
3089,3381,0.93568354845047,-0.7145450115203857
3093,3305,0.4354759156703949,-10.762107849121094
3093,3502,0.8739975094795227,-4.029630661010742
3096,3723,0.47959575057029724,2.0
3101,3958,0.4719415307044983,2.0
3103,3463,0.41013437509536743,2.0
3116,3221,0.6093935966491699,-23.55376434326172
3119,3490,0.5577471852302551,-3.4246644973754883
3130,4066,0.41625601053237915,-8.49752426147461
3131,3399,0.42397305369377136,-10.756864547729492
3131,3813,0.8417510390281677,-11.683345794677734
3135,3477,0.6413648724555969,0.7230932712554932
3136,3275,0.4526107907295227,2.0
3144,3265,0.5166307687759399,-0.41885507106781006
3147,3829,0.646651029586792,-3.464062213897705
3149,3393,0.45157304406166077,-1.6012942790985107
3156,3469,0.40036511421203613,-2.714024305343628
3158,3549,0.5072952508926392,1.0335195064544678
3162,3175,0.42826077342033386,1.2916407585144043
3167,3310,0.8092792630195618,0.05392909049987793
3171,3820,0.4974982440471649,-30.016883850097656
3171,3857,0.4321001172065735,-54.99428176879883
3171,4005,0.5010049343109131,-22.858154296875
3185,3277,0.5371109247207642,2.0
3187,3354,0.7378918528556824,0.5707299709320068
3189,3696,0.5072928071022034,1.1451969146728516
3197,3583,0.4318939447402954,-18.814655303955078
3198,3647,0.44042807817459106,1.2399137020111084
3198,3714,0.5516842007637024,0.7856383323669434
3211,3624,0.44563180208206177,-7.9597272872924805
3224,3974,0.6895636916160583,2.0
3235,3340,0.6185929775238037,2.0
3241,3262,0.5231639742851257,2.0
3248,3293,0.4085894525051117,2.0
3264,3456,0.5440449714660645,1.1475188732147217
3283,3664,0.5084272623062134,2.0
3287,3478,0.5147830247879028,-2.7357981204986572
3289,3334,0.529615581035614,0.7980828285217285
3289,3548,0.42861104011535645,1.2244513034820557
3301,3999,0.42093828320503235,-23.573101043701172
3305,3502,0.5577443242073059,-7.488629341125488
3305,3624,0.4468856751918793,-16.176929473876953
3308,4023,0.40217944979667664,-2.8963003158569336
3326,3579,0.49490004777908325,2.0
3333,3633,0.4744650721549988,-2.532115936279297
3333,3938,0.649716854095459,0.7055096626281738
3342,3827,0.4684706926345825,-8.145960807800293
3353,3984,0.40195760130882263,-7.007006645202637
3364,3781,0.5236039161682129,-8.319278717041016
3374,3883,0.4110165238380432,2.0
3377,4076,0.5068337321281433,-1.982835292816162
3388,3481,0.43626564741134644,1.211130142211914
3395,3399,0.42002126574516296,-7.949138164520264
3396,4016,0.4754973351955414,-11.207320213317871
3399,3813,0.4229185879230499,-16.537080764770508
3415,3792,0.4646384119987488,-18.874919891357422
3423,3473,0.44220560789108276,-5.712223052978516
3428,3954,0.48968246579170227,2.0
3440,3797,0.4021728038787842,1.2074642181396484
3448,3529,0.4369029104709625,1.0933048725128174
3453,3558,0.4195518493652344,0.9770674705505371
3457,3884,0.40265539288520813,1.1162352561950684
3458,4037,0.45077934861183167,0.8858059644699097
3473,3804,0.4586605429649353,-2.1941616535186768
3482,3683,0.4273702800273895,1.3015599250793457
3492,3601,0.6683335900306702,-3.6733832359313965
3505,4002,0.6257575750350952,2.0
3517,4060,0.48528826236724854,-7.7982048988342285
3525,3860,0.42693445086479187,-8.017463684082031
3545,4040,0.46766701340675354,1.2168176174163818
3586,4023,0.42201435565948486,-1.9922583103179932
3597,3984,0.4944097399711609,-7.015800476074219
3602,3654,0.6878688931465149,2.0
3603,3660,0.4746369421482086,-2.0381901264190674
3604,4021,0.46965521574020386,-11.452890396118164
3632,4060,0.4380873739719391,-7.947022914886475
3646,3951,0.5065089464187622,-3.418897867202759
3658,3922,0.5005109906196594,-3.1229825019836426
3658,3976,0.4721372127532959,-2.9816641807556152
3666,3678,0.580032467842102,-11.28820514678955
3668,3719,0.5119271874427795,0.9394832849502563
3689,3757,0.44156739115715027,2.0
3692,3804,0.826135516166687,0.46799373626708984
3710,3798,0.4039929509162903,-1.728956699371338
3713,3915,0.6055068373680115,2.0
3736,3774,0.42241600155830383,2.0
3742,3921,0.46925729513168335,1.0330331325531006
3745,3870,0.5959281325340271,2.0
3749,3951,0.414625883102417,-2.9214067459106445
3764,4074,0.41299426555633545,1.1725804805755615
3784,3999,0.5483015179634094,-14.905159950256348
3796,4036,0.46752697229385376,-2.882427453994751
3797,3985,0.4894941449165344,0.8119492530822754
3805,3900,0.4066868722438812,-2.2086663246154785
3815,3879,0.4458552300930023,-1.9139714241027832
3820,3857,0.418881356716156,-55.71648406982422
3857,4005,0.7931999564170837,-41.302738189697266
3864,3918,0.5482653379440308,1.4595279693603516
3867,3881,0.5054274201393127,0.8751745223999023
3889,4008,0.5338875651359558,-3.2408394813537598
3908,4016,0.4741962254047394,-1.9741744995117188
3912,4056,0.5233185887336731,0.8415811061859131
3922,3976,0.4745040833950043,0.04910266399383545
3936,3943,0.5110869407653809,2.0
3949,3956,0.4458671808242798,1.1482503414154053
